Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
Flashing /dev/ttyUSB0
../contiki-ng/tools/serial-io/serialdump -b115200 /dev/ttyUSB0
[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 20967
[INFO: Main      ] Link-layer address: 0012.4b00.194a.51e7
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:194a:51e7
[INFO: Zoul      ] Zolertia RE-Mote revision B platform
SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
connected
47;0;10747; JUKOTQIOL;-82;107
47;255;10756;;-85;108
47;255;10756;;-85;108
48;0;10876; UAHOAUIEM;-81;106
48;240;10876;;-81;106
48;0;10876; UAHOAUIEM;-81;106
48;255;10879;;-88;106
48;255;10879;;-88;106
49;0;11003; XNRTGPWGA;-79;107
49;240;11003;;-79;107
49;0;11003; XNRTGPWGA;-79;107
49;255;11008;;-86;106
49;255;11008;;-86;106
50;0;11134; UKURFVTOI;-84;107
50;240;11134;;-84;107
50;0;11134; UKURFVTOI;-84;107
50;255;11142;;-87;107
50;255;11142;;-87;107
51;0;11261; IZBJETJNX;-79;106
51;240;11261;;-79;106
51;0;11261; IZBJETJNX;-79;106
51;255;11266;;-98;83
51;255;11266;;-98;83
52;0;11390; RQLHOIOLX;-82;107
52;240;11390;;-82;107
52;0;11390; RQLHOIOLX;-82;107
52;255;11397;;-97;107
52;255;11397;;-97;107
53;0;11518; QTGGJKMWI;-77;106
53;240;11518;;-77;106
53;0;11518; QTGGJKMWI;-77;106
53;255;11525;;-98;66
53;255;11525;;-98;66
54;0;11647; CIXNDHETY;-87;107
54;240;11647;;-87;107
54;0;11647; CIXNDHETY;-87;107
54;255;11652;;-91;103
54;255;11652;;-91;103
55;0;11772; CWWNSLCHF;-78;108
55;240;11772;;-78;108
55;0;11772; CWWNSLCHF;-78;108
55;255;11775;;-92;107
55;255;11775;;-92;107
56;0;11897; RNKRNEAUE;-82;108
56;240;11897;;-82;108
56;0;11898; RNKRNEAUE;-82;108
56;255;11909;;-97;68
56;255;11909;;-97;68
57;0;12026; EWQKMCVXG;-76;106
57;240;12026;;-76;106
57;0;12026; EWQKMCVXG;-76;106
57;255;12048;;-96;80
57;255;12048;;-96;80
58;0;12156; VVKRRXUWO;-75;108
58;240;12156;;-75;108
58;0;12156; VVKRRXUWO;-75;108
58;255;12165;;-95;98
58;255;12165;;-95;98
59;0;12283; OBILAWWSI;-77;107
59;240;12283;;-77;107
59;0;12283; OBILAWWSI;-77;107
59;255;12287;;-92;105
