Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
Flashing /dev/ttyUSB0
../contiki-ng/tools/serial-io/serialdump -b115200 /dev/ttyUSB0
[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 20967
[INFO: Main      ] Link-layer address: 0012.4b00.194a.51e7
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:194a:51e7
[INFO: Zoul      ] Zolertia RE-Mote revision B platform
SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
36;0;44496;EGKEMKTDJSSLTPZWMDJPRKYKNQSLFYIFEAZRSQK;-95;103
36;255;44502;;-73;103
36;255;44502;;-73;103
37;0;44646;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-94;83
37;240;44646;;-94;83
37;0;44646;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-94;83
37;255;44655;;-78;107
37;255;44655;;-78;107
38;0;44761;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-94;103
38;240;44761;;-94;103
38;0;44761;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-94;103
38;255;44768;;-80;100
38;255;44768;;-80;100
39;0;44878;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-92;105
39;240;44878;;-92;105
39;0;44878;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-92;105
39;255;44884;;-81;108
39;255;44884;;-81;108
40;0;45005;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-84;106
40;240;45006;;-84;106
40;0;45006;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-84;106
40;255;45011;;-85;107
40;255;45011;;-85;107
41;0;45138;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-98;107
41;240;45138;;-98;107
41;0;45138;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-98;107
41;255;45141;;-86;107
41;255;45141;;-86;107
42;0;45267;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-89;105
42;240;45267;;-89;105
42;0;45267;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-89;105
42;255;45273;;-85;106
42;255;45273;;-85;106
43;0;45394;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-99;106
43;240;45394;;-99;106
43;0;45394;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-99;106
43;255;45398;;-84;106
43;255;45398;;-84;106
44;0;45519;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-89;96
44;240;45519;;-89;96
44;0;45519;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-89;96
44;255;45528;;-82;106
44;255;45528;;-82;106
45;0;45646;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-92;107
45;240;45646;;-92;107
45;0;45646;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-92;107
45;255;45653;;-79;107
45;255;45653;;-79;107
46;0;45778;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-87;103
46;240;45778;;-87;103
46;0;45778;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-87;103
46;255;45790;;-79;107
46;255;45790;;-79;107
47;0;45901;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-86;107
47;240;45902;;-86;107
47;0;45902;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-86;107
47;255;45909;;-80;108
47;255;45909;;-80;108
48;0;46035;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-98;106
48;240;46035;;-98;106
48;0;46035;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-98;106
48;255;46044;;-81;98
48;255;46044;;-81;98
49;0;46160;PVVYJDAWUBGXZXRHRKQPYTXSKAYXDBDAZZLLXNX;-97;107
49;240;46160;;-97;107
49;0;46160;PVVYJDAWUBGXZXRHRKQPYTXSKAYXDBDAZZLLXNX;-97;107
49;255;46171;;-83;108
49;255;46171;;-83;108
50;0;46290;OKSYZMMGDOVBEXHHQPONKRCFOLABHNYYUZHXCRS;-94;105
50;240;46290;;-94;105
50;0;46290;OKSYZMMGDOVBEXHHQPONKRCFOLABHNYYUZHXCRS;-94;105
50;255;46299;;-83;108
50;255;46299;;-83;108
51;0;46414;DFMEKUHLIHSQPTOGVRYGARUJBHEKHTQFTVVRVIR;-91;106
51;240;46414;;-91;106
51;0;46414;DFMEKUHLIHSQPTOGVRYGARUJBHEKHTQFTVVRVIR;-91;106
51;255;46421;;-84;106
51;255;46421;;-84;106
52;0;46546;FJRIJCQFNQLYBTIEACLICOYZYITNWDVDBWXSSNK;-98;106
52;240;46546;;-98;106
52;0;46546;FJRIJCQFNQLYBTIEACLICOYZYITNWDVDBWXSSNK;-98;106
52;255;46554;;-85;106
52;255;46554;;-85;106
53;0;46670;GPPDZZOFAZUECKDFSAFVLXQTQAEYLBGBWNPDLGK;-89;104
53;240;46670;;-89;104
53;0;46670;GPPDZZOFAZUECKDFSAFVLXQTQAEYLBGBWNPDLGK;-89;104
53;255;46673;;-86;108
53;255;46673;;-86;108
54;0;46803;JSXNRHBOTJHKAZMZWIWZACXLULAQSURLMAVXCPL;-88;107
54;240;46803;;-88;107
54;0;46803;JSXNRHBOTJHKAZMZWIWZACXLULAQSURLMAVXCPL;-88;107
54;255;46812;;-84;106
54;255;46812;;-84;106
55;0;46933;VUMMRPBFTWBXERUBILLDHNGTUSLRPTECYBWMOVK;-92;104
55;240;46933;;-92;104
55;0;46933;VUMMRPBFTWBXERUBILLDHNGTUSLRPTECYBWMOVK;-92;104
55;255;46936;;-89;104
55;255;46936;;-89;104
56;0;47055;EZQMYKHPIKNOYJZTOSQVGFYHLLWMFPOJAHUFCZW;-86;105
56;240;47055;;-86;105
56;0;47055;EZQMYKHPIKNOYJZTOSQVGFYHLLWMFPOJAHUFCZW;-86;105
56;255;47063;;-87;107
56;255;47063;;-87;107
57;0;47183;SEDWKMGSHYURMSARRMJSIPXIMGCPWZZHISYGEOB;-92;108
57;240;47183;;-92;108
57;0;47183;SEDWKMGSHYURMSARRMJSIPXIMGCPWZZHISYGEOB;-92;108
57;255;47186;;-81;107
57;255;47186;;-81;107
58;0;47312;MZNXHQCYEOVBWHQEKUTUIKCDFQIOTKDNBHRNZEZ;-79;91
58;240;47312;;-79;91
58;0;47312;MZNXHQCYEOVBWHQEKUTUIKCDFQIOTKDNBHRNZEZ;-79;91
58;255;47317;;-83;108
58;255;47317;;-83;108
59;0;47443;SYGYWWMHUQCPIERUOVTYIDYNQXTXUJEBVTFLRIZ;-82;108
59;240;47443;;-82;108
59;0;47443;SYGYWWMHUQCPIERUOVTYIDYNQXTXUJEBVTFLRIZ;-82;108
59;255;47453;;-79;107
59;255;47453;;-79;107
60;0;47565;OIFVNFHDIMAAFIVHNHVLPLFGSRADLPRWLOQDDTY;-80;107
60;240;47566;;-80;107
60;0;47566;OIFVNFHDIMAAFIVHNHVLPLFGSRADLPRWLOQDDTY;-80;107
60;255;47572;;-78;107
60;255;47572;;-78;107
61;0;47695;VCHKSZCDCFPYLZRSTNISHOQCSLSYKELFQIHQVVN;-77;107
61;240;47695;;-77;107
61;0;47695;VCHKSZCDCFPYLZRSTNISHOQCSLSYKELFQIHQVVN;-77;107
61;255;47710;;-74;108
61;255;47710;;-74;108
62;0;47823;DDCBPVCKHCPMEUBSJEEPPJLMALUVCEBIYWUKJKS;-77;108
62;240;47823;;-77;108
62;0;47823;DDCBPVCKHCPMEUBSJEEPPJLMALUVCEBIYWUKJKS;-77;108
62;255;47829;;-78;108
62;255;47829;;-78;108
63;0;47950;QXBBNCKPPZYVDIBOYODBMZUAPIJELHAMKDDLTLJ;-78;107
63;240;47950;;-78;107
63;0;47950;QXBBNCKPPZYVDIBOYODBMZUAPIJELHAMKDDLTLJ;-78;107
63;255;47960;;-85;107
63;255;47960;;-85;107
64;0;48082;SIDTCDXQRWPHRGBWFYTTRXVQXUQXQIGGLHRDJYP;-78;108
64;240;48082;;-78;108
64;0;48082;SIDTCDXQRWPHRGBWFYTTRXVQXUQXQIGGLHRDJYP;-78;108
64;255;48089;;-77;107
64;255;48089;;-77;107
65;0;48209;GBZDYSSWGUAMZRTOYCXDXHDVYQLFPFAVABBFYPA;-77;108
65;240;48209;;-77;108
65;0;48209;GBZDYSSWGUAMZRTOYCXDXHDVYQLFPFAVABBFYPA;-77;108
65;255;48213;;-74;106
65;255;48213;;-74;106
66;0;48333;CLCFERHJHQGTRCFNJKZBHXKMRIPUNDDNYFCIJWL;-76;108
66;240;48334;;-76;108
66;0;48334;CLCFERHJHQGTRCFNJKZBHXKMRIPUNDDNYFCIJWL;-76;108
66;255;48345;;-78;108
66;255;48345;;-78;108
67;0;48462;FOYVSRLVZKYMGLWGOQLVLBGOUWKEOCQAZIPVTBI;-74;107
67;240;48462;;-74;107
67;0;48462;FOYVSRLVZKYMGLWGOQLVLBGOUWKEOCQAZIPVTBI;-74;107
67;255;48470;;-90;106
67;255;48470;;-90;106
68;0;48592;CLINBVUMPIWQGNKNXCKHXHIUQRZDMHBYGLHYLLZ;-77;108
68;240;48592;;-77;108
68;0;48592;CLINBVUMPIWQGNKNXCKHXHIUQRZDMHBYGLHYLLZ;-77;108
68;255;48596;;-79;106
68;255;48596;;-79;106
69;0;48718;YBXVVQYJTRRFAOFDNJMUZSPVOKMVBZBUSBPHDZP;-80;108
69;240;48718;;-80;108
69;0;48718;YBXVVQYJTRRFAOFDNJMUZSPVOKMVBZBUSBPHDZP;-80;108
69;255;48733;;-81;107
69;255;48733;;-81;107
70;0;48846;MAYYTCBERBZWMEUBVVGWOTHXPPXMFJCAZFQLCXU;-80;107
70;240;48846;;-80;107
70;0;48846;MAYYTCBERBZWMEUBVVGWOTHXPPXMFJCAZFQLCXU;-80;107
70;255;48853;;-84;107
70;255;48853;;-84;107
71;0;48975;UFQLRSHJHOQERTMBSINYBMZYVVTMENFTRBXUJVZ;-76;108
71;240;48975;;-76;108
71;0;48975;UFQLRSHJHOQERTMBSINYBMZYVVTMENFTRBXUJVZ;-76;108
71;255;48978;;-91;105
71;255;48978;;-91;105
72;0;49105;CHELJTZXRRMBJQPZWEJCPOITNXJEZQPLTRLNDHU;-74;108
72;240;49105;;-74;108
72;0;49105;CHELJTZXRRMBJQPZWEJCPOITNXJEZQPLTRLNDHU;-74;108
72;255;49117;;-98;77
72;255;49117;;-98;77
73;0;49231;XWYWUDKJCSKGGEBIQSNATHARXCPNIDNSUUYGUPP;-73;107
73;240;49231;;-73;107
73;0;49231;XWYWUDKJCSKGGEBIQSNATHARXCPNIDNSUUYGUPP;-73;107
73;255;49238;;-87;107
73;255;49238;;-87;107
74;0;49359;KNMPQZBJZKSWCMNTMUFEEVRBFTBJCNUXFLLDQLQ;-75;108
74;240;49359;;-75;108
74;0;49359;KNMPQZBJZKSWCMNTMUFEEVRBFTBJCNUXFLLDQLQ;-75;108
74;255;49363;;-85;106
74;255;49363;;-85;106
75;0;49491;DACUDUENSDSYJETMAVTZKVBMDTYPFYVFFMWKZNU;-70;106
75;240;49491;;-70;106
75;0;49491;DACUDUENSDSYJETMAVTZKVBMDTYPFYVFFMWKZNU;-70;106
75;255;49494;;-85;107
75;255;49494;;-85;107
76;0;49615;JZZAXTPRGVBWLAMHWTKKFPUMMZCAQYAJEUZQXXP;-81;106
76;240;49615;;-81;106
76;0;49615;JZZAXTPRGVBWLAMHWTKKFPUMMZCAQYAJEUZQXXP;-81;106
76;255;49623;;-85;107
76;255;49623;;-85;107
77;0;49745;VBVPRSPANLEHPJUPGWRYFIWHALBZVLAIZMUHCKQ;-67;108
77;240;49745;;-67;108
77;0;49745;VBVPRSPANLEHPJUPGWRYFIWHALBZVLAIZMUHCKQ;-67;108
77;255;49753;;-88;107
77;255;49753;;-88;107
78;0;49869;MDOJKBKPMSGAQSRGEWKXCYBLGQHODXQBZHNVDVL;-71;107
78;240;49870;;-71;107
78;0;49870;MDOJKBKPMSGAQSRGEWKXCYBLGQHODXQBZHNVDVL;-71;107
78;255;49872;;-88;107
78;255;49872;;-88;107
79;0;49997;DSVLCRLUSWPXGIZOJFJTJADXRNXXBGYXZKKWWXA;-66;108
79;240;49998;;-66;108
79;0;49998;DSVLCRLUSWPXGIZOJFJTJADXRNXXBGYXZKKWWXA;-66;108
79;255;50004;;-97;96
79;255;50004;;-97;96
80;0;50126;UFQADBNQIPEKYPPVGBHXNRSUHWYCJENVERDRLCH;-69;107
80;240;50126;;-69;107
80;0;50126;UFQADBNQIPEKYPPVGBHXNRSUHWYCJENVERDRLCH;-69;107
80;255;50157;;-96;107
80;255;50157;;-96;107
81;0;50254;FWAJFIONZQTHVCNBYYCUHRCPLJKIFYKWBPOLLUV;-69;108
81;240;50254;;-69;108
81;0;50254;FWAJFIONZQTHVCNBYYCUHRCPLJKIFYKWBPOLLUV;-69;108
