SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
77;240;13825;;-68;108
77;255;13831;;-66;108
78;0;13946;MDOJKBKPMSGAQSRGEWKXCYBLGQHODXQBZHNVDVL;-66;108
78;240;13952;;-75;108
78;255;13958;;-75;107
79;0;14074;DSVLCRLUSWPXGIZOJFJTJADXRNXXBGYXZKKWWXA;-75;107
79;240;14077;;-67;107
79;255;14086;;-66;108
80;0;14202;UFQADBNQIPEKYPPVGBHXNRSUHWYCJENVERDRLCH;-66;108
80;240;14206;;-69;107
80;255;14237;;-67;108
