SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
27;0;15064;VAWWJETYXZHQQELZOSDEKSXPJGAMABUCMHRQOOB;-79;107
27;255;15073;;-79;107
27;255;15073;;-79;107
28;0;15191;MWAZEIQPLRSIEHVGAUVMUKDZIIYBPIVYTLLNIPX;-77;107
28;240;15192;;-77;107
28;0;15192;MWAZEIQPLRSIEHVGAUVMUKDZIIYBPIVYTLLNIPX;-77;107
28;255;15204;;-78;107
28;255;15204;;-78;107
29;0;15321;GXJBHOSQVQPXPISUDERNERDVFAXFXQQDLLVRVNP;-82;108
29;240;15322;;-82;108
29;0;15322;GXJBHOSQVQPXPISUDERNERDVFAXFXQQDLLVRVNP;-82;108
29;255;15327;;-82;106
29;255;15327;;-82;106
30;0;15450;QUCYLDXDBQGNEHAJIHHVYLLYFQLSPDUJTGDJFSU;-81;107
30;240;15451;;-81;107
30;0;15451;QUCYLDXDBQGNEHAJIHHVYLLYFQLSPDUJTGDJFSU;-81;107
30;255;15460;;-82;107
30;255;15460;;-82;107
31;0;15573;BDHBVECDWFNBAGKYHMOBFXOATHOFHJCQYAMJHDY;-83;107
31;240;15574;;-83;107
31;0;15574;BDHBVECDWFNBAGKYHMOBFXOATHOFHJCQYAMJHDY;-83;107
31;255;15580;;-85;106
31;255;15580;;-85;106
32;0;15702;DDVIGRKYAPGCWSJDFEKXSTSWJTFMNGLIGXGAMAI;-92;106
32;240;15703;;-92;106
32;0;15703;DDVIGRKYAPGCWSJDFEKXSTSWJTFMNGLIGXGAMAI;-92;106
32;255;15715;;-91;105
32;255;15715;;-91;105
33;0;15837;GRVHLZUDDKGWNIVBSYPLXPONGTPKXJKKWTXSDMM;-83;104
33;240;15838;;-83;104
33;0;15838;GRVHLZUDDKGWNIVBSYPLXPONGTPKXJKKWTXSDMM;-83;104
33;255;15853;;-91;103
33;255;15853;;-91;103
34;0;15957;EEJRKLCGGCJWEBAFCTGJJTWCYSSDBMMOGQMCCIL;-98;102
34;240;15958;;-98;102
34;0;15958;EEJRKLCGGCJWEBAFCTGJJTWCYSSDBMMOGQMCCIL;-98;102
34;255;15977;;-93;101
34;255;15977;;-93;101
35;0;16091;BHFSFJKOOMHTLBJPZLKBOYOLBWGNDRQAVDSLTXL;-97;99
35;240;16092;;-97;99
35;0;16092;BHFSFJKOOMHTLBJPZLKBOYOLBWGNDRQAVDSLTXL;-97;99
35;255;16104;;-95;96
35;255;16104;;-95;96
36;0;16217;EGKEMKTDJSSLTPZWMDJPRKYKNQSLFYIFEAZRSQK;-88;100
36;240;16218;;-88;100
36;0;16218;EGKEMKTDJSSLTPZWMDJPRKYKNQSLFYIFEAZRSQK;-88;100
36;255;16225;;-86;107
36;255;16225;;-86;107
37;0;16346;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-98;65
37;240;16347;;-98;65
37;0;16347;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-98;65
37;255;16371;;-87;105
37;255;16371;;-87;105
38;0;16468;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-83;106
38;240;16469;;-83;106
38;0;16469;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-83;106
38;255;16476;;-83;107
38;255;16476;;-83;107
39;0;16602;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-79;105
39;240;16603;;-79;105
39;0;16603;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-79;105
39;255;16609;;-79;108
39;255;16609;;-79;108
40;0;16727;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-86;108
40;240;16728;;-86;108
40;0;16728;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-86;108
40;255;16751;;-80;45
40;255;16751;;-80;45
41;0;16855;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-82;108
41;240;16856;;-82;108
41;0;16856;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-82;108
41;255;16868;;-85;108
41;255;16868;;-85;108
42;0;16982;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-81;106
42;240;16983;;-81;106
42;0;16983;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-81;106
42;255;16996;;-88;107
42;255;16996;;-88;107
43;0;17111;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-83;107
43;240;17112;;-83;107
43;0;17112;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-83;107
43;255;17118;;-85;108
43;255;17118;;-85;108
44;0;17240;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-83;107
44;240;17241;;-83;107
44;0;17241;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-83;107
44;255;17249;;-84;107
44;255;17249;;-84;107
45;0;17364;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-85;107
45;240;17365;;-85;107
45;0;17365;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-85;107
45;255;17377;;-91;106
45;255;17377;;-91;106
46;0;17499;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-85;108
46;240;17500;;-85;108
46;0;17500;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-85;108
46;255;17509;;-84;107
46;255;17509;;-84;107
47;0;17628;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-95;108
47;240;17629;;-95;108
47;0;17629;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-95;108
47;255;17637;;-96;96
47;255;17637;;-96;96
48;0;17750;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-91;99
48;240;17751;;-91;99
48;0;17751;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-91;99
48;255;17765;;-89;105
48;255;17765;;-89;105
49;0;17886;PVVYJDAWUBGXZXRHRKQPYTXSKAYXDBDAZZLLXNX;-98;106
49;240;17887;;-98;106
49;0;17887;PVVYJDAWUBGXZXRHRKQPYTXSKAYXDBDAZZLLXNX;-98;106
49;255;17904;;-97;75
49;255;17904;;-97;75
50;0;18010;OKSYZMMGDOVBEXHHQPONKRCFOLABHNYYUZHXCRS;-96;76
50;240;18011;;-96;76
50;0;18011;OKSYZMMGDOVBEXHHQPONKRCFOLABHNYYUZHXCRS;-96;76
50;255;18029;;-92;96
50;255;18029;;-92;96
51;0;18142;DFMEKUHLIHSQPTOGVRYGARUJBHEKHTQFTVVRVIR;-94;105
51;240;18143;;-94;105
51;0;18143;DFMEKUHLIHSQPTOGVRYGARUJBHEKHTQFTVVRVIR;-94;105
51;255;18149;;-95;100
51;255;18149;;-95;100
52;0;18268;FJRIJCQFNQLYBTIEACLICOYZYITNWDVDBWXSSNK;-96;97
52;240;18269;;-96;97
52;0;18269;FJRIJCQFNQLYBTIEACLICOYZYITNWDVDBWXSSNK;-96;97
52;255;18282;;-91;106
52;255;18282;;-91;106
54;0;18530;JSXNRHBOTJHKAZMZWIWZACXLULAQSURLMAVXCPL;-98;80
54;240;18531;;-98;80
54;0;18531;JSXNRHBOTJHKAZMZWIWZACXLULAQSURLMAVXCPL;-98;80
54;255;18534;;-97;88
54;255;18534;;-97;88
55;0;18648;VUMMRPBFTWBXERUBILLDHNGTUSLRPTECYBWMOVK;-95;70
55;240;18649;;-95;70
55;0;18649;VUMMRPBFTWBXERUBILLDHNGTUSLRPTECYBWMOVK;-95;70
55;255;18658;;-96;97
55;255;18658;;-96;97
56;0;18782;EZQMYKHPIKNOYJZTOSQVGFYHLLWMFPOJAHUFCZW;-97;71
56;240;18783;;-97;71
56;0;18783;EZQMYKHPIKNOYJZTOSQVGFYHLLWMFPOJAHUFCZW;-97;71
56;255;18794;;-97;89
56;255;18794;;-97;89
57;0;18921;SEDWKMGSHYURMSARRMJSIPXIMGCPWZZHISYGEOB;-98;85
57;240;18922;;-98;85
57;0;18922;SEDWKMGSHYURMSARRMJSIPXIMGCPWZZHISYGEOB;-98;85
58;0;19060;MZNXHQCYEOVBWHQEKUTUIKCDFQIOTKDNBHRNZEZ;-98;77
58;240;19061;;-98;77
58;0;19061;MZNXHQCYEOVBWHQEKUTUIKCDFQIOTKDNBHRNZEZ;-98;77
59;0;19164;SYGYWWMHUQCPIERUOVTYIDYNQXTXUJEBVTFLRIZ;-97;107
59;240;19165;;-97;107
59;0;19165;SYGYWWMHUQCPIERUOVTYIDYNQXTXUJEBVTFLRIZ;-97;107
59;255;19176;;-98;80
59;255;19176;;-98;80
60;0;19297;OIFVNFHDIMAAFIVHNHVLPLFGSRADLPRWLOQDDTY;-99;54
60;240;19298;;-99;54
60;0;19298;OIFVNFHDIMAAFIVHNHVLPLFGSRADLPRWLOQDDTY;-99;54
60;255;19317;;-97;88
60;255;19318;;-97;88
61;0;19433;VCHKSZCDCFPYLZRSTNISHOQCSLSYKELFQIHQVVN;-98;107
61;240;19434;;-98;107
61;0;19434;VCHKSZCDCFPYLZRSTNISHOQCSLSYKELFQIHQVVN;-98;107
61;255;19441;;-91;98
61;255;19441;;-91;98
62;0;19545;DDCBPVCKHCPMEUBSJEEPPJLMALUVCEBIYWUKJKS;-91;106
62;240;19546;;-91;106
62;0;19546;DDCBPVCKHCPMEUBSJEEPPJLMALUVCEBIYWUKJKS;-91;106
62;255;19560;;-92;101
62;255;19560;;-92;101
63;0;19671;QXBBNCKPPZYVDIBOYODBMZUAPIJELHAMKDDLTLJ;-92;103
63;240;19672;;-92;103
63;0;19672;QXBBNCKPPZYVDIBOYODBMZUAPIJELHAMKDDLTLJ;-92;103
63;255;19683;;-92;105
63;255;19683;;-92;105
64;0;19802;SIDTCDXQRWPHRGBWFYTTRXVQXUQXQIGGLHRDJYP;-91;106
64;240;19803;;-91;106
64;0;19803;SIDTCDXQRWPHRGBWFYTTRXVQXUQXQIGGLHRDJYP;-91;106
64;255;19808;;-90;107
64;255;19808;;-90;107
65;0;19930;GBZDYSSWGUAMZRTOYCXDXHDVYQLFPFAVABBFYPA;-91;107
65;240;19931;;-91;107
65;0;19931;GBZDYSSWGUAMZRTOYCXDXHDVYQLFPFAVABBFYPA;-91;107
65;255;19938;;-91;104
65;255;19938;;-91;104
66;0;20060;CLCFERHJHQGTRCFNJKZBHXKMRIPUNDDNYFCIJWL;-95;104
66;240;20061;;-95;104
66;0;20061;CLCFERHJHQGTRCFNJKZBHXKMRIPUNDDNYFCIJWL;-95;104
66;255;20070;;-91;103
66;255;20070;;-91;103
68;0;20313;CLINBVUMPIWQGNKNXCKHXHIUQRZDMHBYGLHYLLZ;-98;107
68;240;20314;;-98;107
68;0;20314;CLINBVUMPIWQGNKNXCKHXHIUQRZDMHBYGLHYLLZ;-98;107
68;255;20322;;-88;106
68;255;20322;;-88;106
69;0;20445;YBXVVQYJTRRFAOFDNJMUZSPVOKMVBZBUSBPHDZP;-86;107
69;240;20446;;-86;107
69;0;20446;YBXVVQYJTRRFAOFDNJMUZSPVOKMVBZBUSBPHDZP;-86;107
69;255;20457;;-87;104
69;255;20457;;-87;104
70;0;20573;MAYYTCBERBZWMEUBVVGWOTHXPPXMFJCAZFQLCXU;-91;108
70;240;20574;;-91;108
70;0;20574;MAYYTCBERBZWMEUBVVGWOTHXPPXMFJCAZFQLCXU;-91;108
70;255;20582;;-97;85
70;255;20582;;-97;85
71;0;20698;UFQLRSHJHOQERTMBSINYBMZYVVTMENFTRBXUJVZ;-82;85
71;240;20699;;-82;85
71;0;20699;UFQLRSHJHOQERTMBSINYBMZYVVTMENFTRBXUJVZ;-82;85
71;255;20710;;-81;107
71;255;20710;;-81;107
72;0;20826;CHELJTZXRRMBJQPZWEJCPOITNXJEZQPLTRLNDHU;-82;107
72;240;20827;;-82;107
72;0;20827;CHELJTZXRRMBJQPZWEJCPOITNXJEZQPLTRLNDHU;-82;107
72;255;20838;;-82;107
72;255;20838;;-82;107
73;0;20953;XWYWUDKJCSKGGEBIQSNATHARXCPNIDNSUUYGUPP;-79;107
73;240;20954;;-79;107
73;0;20954;XWYWUDKJCSKGGEBIQSNATHARXCPNIDNSUUYGUPP;-79;107
73;255;20965;;-80;108
73;255;20965;;-80;108
74;0;21082;KNMPQZBJZKSWCMNTMUFEEVRBFTBJCNUXFLLDQLQ;-72;107
74;240;21083;;-72;107
74;0;21083;KNMPQZBJZKSWCMNTMUFEEVRBFTBJCNUXFLLDQLQ;-72;107
74;255;21089;;-70;108
74;255;21089;;-70;108
