SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
46;0;55516;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-79;107
47;255;55639;;-81;107
47;0;55639;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-81;107
48;255;55771;;-81;106
48;0;55771;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-81;106
49;255;55897;;-85;107
49;0;55897;PVVYJDAWUBGXZXRHRKQPYTXSKAYXDBDAZZLLXNX;-85;107
50;255;56025;;-87;107
50;0;56025;OKSYZMMGDOVBEXHHQPONKRCFOLABHNYYUZHXCRS;-87;107
51;255;56148;;-85;106
51;0;56148;DFMEKUHLIHSQPTOGVRYGARUJBHEKHTQFTVVRVIR;-85;106
52;255;56284;;-85;107
52;0;56284;FJRIJCQFNQLYBTIEACLICOYZYITNWDVDBWXSSNK;-85;107
53;255;56404;;-86;106
53;0;56404;GPPDZZOFAZUECKDFSAFVLXQTQAEYLBGBWNPDLGK;-86;106
54;255;56539;;-84;108
54;0;56539;JSXNRHBOTJHKAZMZWIWZACXLULAQSURLMAVXCPL;-84;108
55;255;56667;;-88;107
55;0;56667;VUMMRPBFTWBXERUBILLDHNGTUSLRPTECYBWMOVK;-88;107
56;255;56793;;-90;105
56;0;56793;EZQMYKHPIKNOYJZTOSQVGFYHLLWMFPOJAHUFCZW;-90;105
57;255;56917;;-82;107
57;0;56917;SEDWKMGSHYURMSARRMJSIPXIMGCPWZZHISYGEOB;-82;107
58;255;57046;;-83;107
58;0;57046;MZNXHQCYEOVBWHQEKUTUIKCDFQIOTKDNBHRNZEZ;-83;107
59;255;57181;;-79;107
59;0;57181;SYGYWWMHUQCPIERUOVTYIDYNQXTXUJEBVTFLRIZ;-79;107
60;255;57303;;-78;107
60;0;57303;OIFVNFHDIMAAFIVHNHVLPLFGSRADLPRWLOQDDTY;-78;107
61;255;57431;;-75;108
61;0;57431;VCHKSZCDCFPYLZRSTNISHOQCSLSYKELFQIHQVVN;-75;108
62;255;57557;;-78;107
62;0;57557;DDCBPVCKHCPMEUBSJEEPPJLMALUVCEBIYWUKJKS;-78;107
63;255;57688;;-85;107
63;0;57688;QXBBNCKPPZYVDIBOYODBMZUAPIJELHAMKDDLTLJ;-85;107
64;255;57820;;-78;107
64;0;57820;SIDTCDXQRWPHRGBWFYTTRXVQXUQXQIGGLHRDJYP;-78;107
65;255;57944;;-75;108
65;0;57944;GBZDYSSWGUAMZRTOYCXDXHDVYQLFPFAVABBFYPA;-75;108
66;255;58067;;-78;108
66;0;58067;CLCFERHJHQGTRCFNJKZBHXKMRIPUNDDNYFCIJWL;-78;108
67;255;58197;;-91;106
67;0;58197;FOYVSRLVZKYMGLWGOQLVLBGOUWKEOCQAZIPVTBI;-91;106
68;255;58326;;-80;105
68;0;58326;CLINBVUMPIWQGNKNXCKHXHIUQRZDMHBYGLHYLLZ;-80;105
69;255;58452;;-78;107
69;0;58452;YBXVVQYJTRRFAOFDNJMUZSPVOKMVBZBUSBPHDZP;-78;107
70;255;58583;;-85;107
70;0;58583;MAYYTCBERBZWMEUBVVGWOTHXPPXMFJCAZFQLCXU;-85;107
71;255;58709;;-91;107
71;0;58709;UFQLRSHJHOQERTMBSINYBMZYVVTMENFTRBXUJVZ;-91;107
72;255;58843;;-99;101
72;0;58843;CHELJTZXRRMBJQPZWEJCPOITNXJEZQPLTRLNDHU;-99;101
73;255;58969;;-88;66
73;0;58969;XWYWUDKJCSKGGEBIQSNATHARXCPNIDNSUUYGUPP;-88;66
74;255;59093;;-85;107
74;0;59093;KNMPQZBJZKSWCMNTMUFEEVRBFTBJCNUXFLLDQLQ;-85;107
75;255;59225;;-85;106
75;0;59225;DACUDUENSDSYJETMAVTZKVBMDTYPFYVFFMWKZNU;-85;106
76;255;59353;;-85;108
76;0;59353;JZZAXTPRGVBWLAMHWTKKFPUMMZCAQYAJEUZQXXP;-85;108
77;255;59481;;-87;106
77;0;59481;VBVPRSPANLEHPJUPGWRYFIWHALBZVLAIZMUHCKQ;-87;106
78;255;59603;;-88;106
78;0;59603;MDOJKBKPMSGAQSRGEWKXCYBLGQHODXQBZHNVDVL;-88;106
79;255;59733;;-97;106
79;0;59733;DSVLCRLUSWPXGIZOJFJTJADXRNXXBGYXZKKWWXA;-97;106
80;255;59860;;-98;84
80;0;59860;UFQADBNQIPEKYPPVGBHXNRSUHWYCJENVERDRLCH;-98;84
81;255;59995;;-97;81
81;0;59995;FWAJFIONZQTHVCNBYYCUHRCPLJKIFYKWBPOLLUV;-97;81
